arrival_time,job_size
2500460,17
2500562,28
2500568,19
2500583,12
2500605,20
2500619,18
2500648,47
2500687,19
2500737,44
2500743,13
2500846,12
2500852,29
2500887,31
2500893,12
2500912,12
2500993,21
2501005,8
2501032,50
2501033,12
2501086,297
2501088,19
2501090,15
2501109,19
2501121,51
2501125,7
2501131,8
2501255,148
2501261,9
2501264,48
2501293,39
2501304,9
2501308,22
2501358,11
2501374,6
2501387,12
2501416,49
2501426,20
2501455,11
2501485,15
2501497,9
2501514,5
2501555,101
2501557,10
2501678,10
2501733,8
2501749,13
2501785,14
2501809,37
2501834,7
2501836,454
2501882,7
2501887,15
2501966,7
2501975,5
2502056,6
2502068,14
2502105,8
2502128,12
2502165,13
2502172,26
2502173,11
2502259,44
2502324,11
2502358,32
2502408,137
2502469,25
2502500,21
2502513,12
2502523,9
2502547,26
2502548,27
2502562,39
2502635,6
2502646,24
2502839,24
2502850,13
2502855,29
2502862,10
2503082,11
2503098,9
2503160,19
2503165,13
2503226,54
2503237,7
2503246,6
2503286,6
2503295,12
2503335,7
2503342,5
2503399,9
2503400,29
2503422,116
2503427,14
2503522,8
2503523,10
2503576,21
2503613,11
2503624,10
2503645,22
2503699,56
2503712,47
2504004,12
2504038,78
2504042,217
2504061,10
2504103,11
2504107,5
2504147,115
2504211,65
2504214,14
2504219,7
2504232,5
2504251,6
2504284,9
2504289,15
2504299,14
2504417,70
2504435,9
2504498,12
2504553,21
2504567,29
2504568,18
2504610,17
2504679,35
2504693,19
2504724,16
2504727,9
2504732,9
2504733,9
2504736,8
2504794,6
2504795,9
2504825,12
2504843,9
2504847,11
2504859,5
2504904,8
2504933,10
2504974,8
2505066,10
2505079,6
2505115,177
2505190,5
2505300,28
2505401,8
2505465,7
2505526,24
2505542,34
2505705,21
2505754,14
2505772,12
2505800,17
2505803,38
2505822,8
2505890,26
2505897,20
2505932,39
2506022,14
2506030,8
2506063,9
2506144,6
2506210,19
2506244,7
2506252,8
2506280,10
2506393,24
2506438,18
2506525,5
2506565,5
2506615,27
2506688,7
2506726,18
2506739,9
2506763,8
2506834,9
2506881,13
2506892,20
2506894,7
2506959,7
2506960,12
2507051,64
2507066,181
2507067,7
2507084,13
2507103,12
2507125,9
2507129,51
2507164,5
2507181,16
2507200,7
2507232,7
2507271,6
2507272,11
2507360,9
2507383,7
2507405,58
2507409,13
2507419,39
2507434,16
2507498,6
2507537,8
2507551,6
2507577,12
2507601,37
2507628,24
2507748,18
2507779,15
2507820,38
2507902,123
2507953,10
2507973,19
2507980,24
2508028,35
2508043,11
2508055,42
2508070,46
2508116,39
2508228,40
2508305,21
2508320,25
2508324,50
2508374,24
2508380,7
2508401,9
2508441,27
2508475,18
2508480,18
2508489,9
2508511,7
2508533,7
2508573,14
2508636,12
2508666,10
2508694,9
2508720,7
2508738,8
2508822,101
2508847,5
2508860,6
2508937,6
2508977,7
2509153,5
2509237,6
2509242,50
2509248,167
2509252,10
2509257,10
2509316,8
2509356,24
2509370,18
2509413,6
2509511,49
2509551,8
2509554,11
2509570,19
2509590,21
2509605,35
2509610,25
2509621,26
2509658,14
2509676,26
2509704,18
2509800,24
2509809,7
2509844,6
2509851,6
2509864,12
2509874,8
2509883,8
2509892,6
2509901,15
2509915,6
2509956,8
2510061,44
2510065,6
2510093,10
2510113,21
2510142,12
2510220,11
2510226,7
2510232,10
2510260,506
2510262,17
2510327,8
2510331,11
2510465,6
2510496,6
2510507,8
2510544,18
2510630,191
2510663,37
2510694,10
2510702,9
2510761,23
2510793,51
2510795,34
2510808,7
2510826,12
2510838,22
2510843,6
2510855,27
2510886,21
2510926,10
2510935,10
2511058,23
2511061,8
2511068,6
2511133,31
2511163,10
2511200,10
2511209,5
2511227,15
2511262,29
2511272,5
2511308,45
2511313,7
2511368,5
2511436,39
2511516,8
2511568,20
2511609,15
2511643,15
2511651,53
2511696,29
2511702,9
2511706,20
2511883,18
2511903,56
2512023,26
2512031,41
2512056,25
2512071,22
2512109,41
2512115,36
2512131,62
2512140,20
2512156,14
2512159,13
2512166,13
2512195,13
2512221,11
2512227,22
2512228,24
2512248,21
2512307,17
2512315,19
2512352,38
2512358,23
2512363,8
2512373,10
2512402,14
2512406,135
2512438,22
2512439,9
2512488,18
2512497,11
2512519,7
2512596,1010
2512600,85
2512625,152
2512654,6
2512656,7
2512673,19
2512718,11
2512724,11
2512741,6
2512769,8
2512828,5
2512895,149
2512911,81
2512957,6
2512960,10
2512973,8
2512980,194
2512981,158
2512986,41
2512989,22
2513033,28
2513080,36
2513104,66
2513134,24
2513195,9
2513202,37
2513223,8
2513307,26
2513368,50
2513421,14
2513438,5
2513442,24
2513462,12
2513584,21
2513594,47
2513622,11
2513662,11
2513663,16
2513678,34
2513705,20
2513725,31
2513733,20
2513747,10
2513750,21
2513772,9
2513777,22
2513786,28
2513807,15
2513822,7
2513826,22
2513881,20
2513889,9
2513913,12
2513943,7
2513946,19
2513958,20
2513994,83
2514112,6
2514121,6
2514127,7
2514135,22
2514136,36
2514142,15
2514163,8
2514177,6
2514189,8
2514206,6
2514207,7
2514233,10
2514273,9
2514282,26
2514296,19
2514306,7
2514351,30
2514361,43
2514380,5
2514441,9
2514474,7
2514480,30
2514497,11
2514553,22
2514595,19
2514696,23
2514720,9
2514745,10
2514765,6
2514770,17
2514780,46
2514787,5
2514808,6
2514828,18
2514958,14
2514970,7
2514971,10
2515202,11
2515233,7
2515246,13
2515276,12
2515277,14
2515341,35
2515400,25
2515409,13
2515446,20
2515485,10
2515486,22
2515499,14
2515540,25
2515553,18
2515574,28
2515645,23
2515646,21
2515655,25
2515695,37
2515702,24
2515713,16
2515776,32
2515876,8
2515885,17
2515913,135
2515916,9
2515972,23
2515975,31
2515991,11
2516059,6
2516085,7
2516087,7
2516151,11
2516187,8
2516196,12
2516212,13
2516216,17
2516304,9
2516305,11
2516310,19
2516420,15
2516450,22
2516477,11
2516482,8
2516483,26
2516505,10
2516516,30
2516563,13
2516568,8
2516580,16
2516661,6
2516662,5
2516721,5
2516729,19
2516756,8
2516768,14
2516837,38
2516849,20
2516874,9
2516891,6
2517004,22
2517015,17
2517039,7
2517113,22
2517132,17
2517170,24
2517177,14
2517185,17
2517218,10
2517232,18
2517370,60
2517380,32
2517428,9
2517431,20
2517435,36
2517490,9
2517515,26
2517519,7
2517609,23
2517943,28
2517962,17
2517963,49
2517986,67
2518076,16
2518189,72
2518194,7
2518201,42
2518227,8
2518228,18
2518259,75
2518272,17
2518283,25
2518284,11
2518351,16
2518399,13
2518422,21
2518426,8
2518438,9
2518442,22
2518455,8
2518459,6
2518464,7
2518494,10
2518526,14
2518545,18
2518579,21
2518584,7
2518590,18
2518619,23
2518658,12
2518664,21
2518668,11
2518698,13
2518759,16
2518766,49
2518785,10
2518917,16
2518937,10
2518939,10
2518978,8
2518989,64
2519014,6
2519027,19
2519096,7
2519118,13
2519194,10
2519281,14
2519366,13
2519406,11
2519437,6
2519438,66
2519480,13
2519568,49
2519591,10
2519613,37
2519679,23
2519722,21
2519779,9
2519784,19
2519792,7
2519853,5
2519887,5
2519909,13
2519974,7
2519978,9
2519983,7
2519992,7
2520015,48
2520038,9
2520070,10
2520075,29
2520086,11
2520126,10
2520142,26
2520144,50
2520198,21
2520229,9
2520243,21
2520248,23
2520275,57
2520303,11
2520306,8
2520308,6
2520313,6
2520340,17
2520346,6
2520351,26
2520392,11
2520393,12
2520424,6
2520425,5
2520496,20
2520500,12
2520502,10
2520518,16
2520586,9
2520651,15
2520658,7
2520663,45
2520665,7
2520676,7
2520689,62
2520705,13
2520727,15
2520758,20
2520884,18
2521033,74
2521079,34
2521092,63
2521095,19
2521097,11
2521131,33
2521157,21
2521240,49
2521255,33
2521256,14
2521292,18
2521296,58
2521339,10
2521368,9
2521397,39
2521488,19
2521495,28
2521496,13
2521498,31
2521510,27
2521516,13
2521567,41
2521732,10
2521733,29
2521739,13
2521766,9
2521778,12
2521782,5
2521796,6
2521807,7
2521817,55
2521844,27
2521848,26
2521906,11
2521913,195
2521918,15
2521920,7
2521994,8
2522029,10
2522044,10
2522047,38
2522048,30
2522117,10
2522181,16
2522243,11
2522299,9
2522303,26
2522310,43
2522334,59
2522342,31
2522388,19
2522400,10
2522459,33
2522508,7
2522553,11
2522559,6
2522570,7
2522589,17
2522641,14
2522678,20
2522699,44
2522702,24
2522726,18
2522792,8
2522846,25
2522848,7
2522870,7
2522881,16
2522897,12
2522918,5
2522927,12
2522950,8
2522985,7
2523122,8
2523172,7
2523212,6
2523217,14
2523231,12
2523240,207
2523257,11
2523344,17
2523357,109
2523440,48
2523488,31
2523489,9
2523498,7
2523499,68
2523532,9
2523543,18
2523634,54
2523664,8
2523697,6
2523717,20
2523738,6
2523798,7
2523811,12
2523821,11
2523890,13
2524107,15
2524232,185
2524264,10
2524325,8
2524365,12
2524372,23
2524424,9
2524507,15
2524557,36
2524586,142
2524592,11
2524639,9
2524656,12
2524692,114
2524715,23
2524743,14
2524817,167
2524822,10
2524870,12
2524878,21
2524904,37
2524920,31
2524944,49
2524966,34
2524989,19
2524999,9
2525042,63
2525061,191
2525097,43
2525099,7
2525109,15
2525153,14
2525268,6
2525301,5
2525308,31
2525349,14
2525391,22
2525413,10
2525446,69
2525456,8
2525457,15
2525472,50
2525530,10
2525538,7
2525544,8
2525693,17
2525714,9
2525715,8
2525797,49
2525822,7
2525829,9
2525839,17
2525845,11
2525889,8
2525893,60
2525895,209
2525898,22
2525900,129
2525930,20
2525984,17
2526006,8
2526012,94
2526032,7
2526045,10
2526188,11
2526232,11
2526238,5
2526251,6
2526257,6
2526267,13
2526298,7
2526304,11
2526348,7
2526358,6
2526386,11
2526463,5
2526558,10
2526567,45
2526569,357
2526570,121
2526571,19
2526607,10
2526651,9
2526654,7
2526655,12
2526658,5
2526722,11
2526795,86
2526807,8
2526840,14
2526986,11
2527022,9
2527062,164
2527086,8
2527155,39
2527162,21
2527190,17
2527217,18
2527230,22
2527236,13
2527261,46
2527268,8
2527291,71
2527314,17
2527409,11
2527440,20
2527452,14
2527481,6
2527484,17
2527498,7
2527503,15
2527508,8
2527550,6
2527579,36
2527584,8
2527603,9
2527673,11
2527688,27
2527725,23
2527794,30
2527810,13
2527869,33
2527905,16
2527926,14
2527945,72
2527954,12
2528033,37
2528113,7
2528127,8
2528134,10
2528137,15
2528154,20
2528160,24
2528184,32
2528199,19
2528203,53
2528222,7
2528269,8
2528329,16
2528363,18
2528411,21
2528424,25
2528439,16
2528533,9
2528541,7
2528543,8
2528545,23
2528591,29
2528600,7
2528613,15
2528641,18
2528644,7
2528645,9
2528661,32
2528780,15
2528830,12
2528955,12
2528990,31
2529007,18
2529013,28
2529052,11
2529104,144
2529121,53
2529233,10
2529249,8
2529255,54
2529271,11
2529272,7
2529327,6
2529457,20
2529458,8
2529525,38
2529697,6
2529750,22066
2529765,8
2529766,8
2529768,12
2529771,13
2529787,42
2529860,22
2529863,16
2529880,18
2529918,15
2529983,59
2530032,10
2530090,7
2530092,11
2530116,20
2530148,94
2530159,5
2530160,5
2530242,5
2530253,12
2530325,14
2530329,44
2530466,5
2530485,54
2530486,13
2530487,13
2530490,7
2530491,7
2530492,10
2530500,32
2530512,17
2530517,20
2530530,7
2530547,24
2530591,7
2530626,10
2530636,8
2530644,39
2530662,12
2530686,62
2530689,13
2530709,33
2530770,5
2530775,29
2530798,9
2530846,9
2530898,18
2531024,7
2531032,6
2531105,8
2531128,13
2531138,7
2531292,124
2531293,16
2531301,11
2531315,12
2531374,7
2531389,5
2531396,7
2531425,7
2531457,24
2531460,16
2531492,26
2531493,14
2531503,29
2531572,31
2531642,37
2531654,18
2531679,14
2531680,30
2531685,33
2531694,10
2531742,17
2531750,31
2531756,11
2531761,10
2531764,8
2531807,16
2531837,7
2531841,16
2531865,14
2531893,10
2531914,11
2531962,31
2532006,9
2532114,109
2532119,6
2532123,85
2532174,7
2532188,11
2532222,11
2532249,11
2532252,18
2532263,147
2532295,16
2532307,8
2532336,19
2532351,22
2532375,11
2532382,12
2532395,6
2532396,42
2532456,12
2532462,8
2532475,6
2532479,12
2532566,5
2532579,11
2532591,7
2532615,21
2532632,11
2532686,45
2532705,10
2532729,186
2532833,11
2532854,9
2532871,5
2532872,69
2532883,11
2532917,9
2532938,23
2532983,9
2533029,9
2533034,59
2533054,9
2533178,26
2533180,11
2533203,7
2533231,10
2533254,143
2533256,11
2533323,22
2533327,7
2533359,119
2533371,5
2533456,23
2533526,10
2533580,5
2533609,9
2533633,24
2533685,10
2533716,9
2533758,10
2533776,12
2533856,10
2533865,7
2533884,7
2533953,5
2533967,7
2534125,6
2534132,24
2534198,35
2534280,10
2534290,21
2534308,6
2534321,20
2534347,6
2534358,16
2534362,36
2534381,9
2534421,55
2534446,5
2534480,15
2534559,14
2534674,26
2534715,30
2534761,14
2534778,10
2534781,6
2534865,9
2534963,13
2534966,10
2534974,7
2535046,788
2535056,36
2535115,5
2535145,15
2535178,14
2535203,10
2535241,7
2535265,57
2535307,8
2535338,213
2535440,6
2535544,7
2535579,14
2535601,7
2535608,5
2535644,40
2535653,5
2535655,61
2535675,9
2535728,30
2535807,48
2535832,19
2535850,17
2535916,14
2535921,16
2535943,12
2535958,16
2535959,42
2535965,7
2535968,14
2535973,8
2535978,6
2536003,9
2536004,303
2536038,43
2536068,6
2536081,7
2536108,7
2536115,7
2536237,146
2536248,7
2536269,9
2536379,6
2536413,27
2536418,7
2536420,8
2536456,18
2536475,55
2536528,7
2536593,10
2536675,24
2536691,45
2536704,112
2536724,18
2536755,30
2536839,9
2536892,14
2536898,41
2536905,9
2536911,18
2536948,18
2537041,5
2537055,7
2537056,22
2537060,8
2537074,6
2537126,5
2537183,27
2537235,35
2537293,5
2537316,44
2537319,20
2537326,317
2537386,98
2537389,6
2537405,12
2537438,11
2537450,9
2537518,14
2537547,9
2537557,29
2537564,29
2537573,22
2537616,19
2537630,9
2537669,21
2537714,22
2537722,13
2537754,11
2537761,40
2537764,244
2537800,11
2537850,7
2537876,13
2537897,11
2537906,15
2537920,8
2537942,16
2537963,15
2537992,22
2538033,14
2538049,12
2538050,23
2538056,25
2538068,22
2538073,12
2538074,44
2538187,19
2538224,12
2538301,7
2538304,8
2538310,22
2538324,18
2538348,17
2538349,29
2538356,24
2538361,14
2538373,37
2538382,17
2538422,23
2538448,13
2538498,9
2538519,31
2538553,17
2538564,25
2538643,34
2538645,9
2538646,9
2538696,31
2538722,24
2538827,9
2538862,20
2538866,34
2538887,19
2538893,29
2538915,23
2538977,34
2538987,36
2539047,23
2539049,26
2539125,46
2539159,23
2539160,25
2539171,21
2539174,13
2539208,19
2539233,11
2539236,40
2539244,6
2539257,14
2539401,7
2539402,9
2539442,14
2539463,53
2539482,7
2539486,39
2539507,8
2539515,5
2539549,16
2539610,69
2539647,6
2539674,26
2539694,6
2539733,8
2539766,7
2539838,36
2539851,6
2539859,8
2539867,10
2540018,35
2540040,46
2540053,14
2540160,6
2540310,8
2540314,9
2540322,17
2540340,22
2540446,7
2540460,10
2540504,7
2540559,17
2540694,21
2540707,31
2540742,21
2540862,22
2540863,11
2540901,27
2540909,15
2540913,13
2540926,12
2540943,20
2540966,12
2541050,23
2541064,31
2541070,31
2541072,23
2541116,19
2541119,56
2541128,29
2541129,18
2541130,12
2541157,30
2541169,23
2541171,15
2541196,7
2541197,33
2541245,8
2541283,23
2541290,9
2541319,6
2541339,17
2541365,15
2541397,9
2541456,11
2541461,12
2541468,76
2541480,6
2541494,17
2541530,8
2541551,26
2541581,11
2541588,18
2541607,11
2541642,9
2541650,8
2541724,10
2541746,13
2541772,8
2541823,27
2541862,54
2541878,11
2541884,24
2541912,20
2541931,54
2541956,19
2541993,42
2542049,43
2542095,33
2542112,7
2542125,13
2542147,22
2542150,6
2542212,8
2542232,88
2542265,21
2542276,28
2542313,10
2542315,20
2542317,24
2542336,35
2542358,16
2542444,28
2542454,33
2542455,15
2542471,30
2542492,60
2542517,9
2542550,23
2542559,47
2542586,12
2542590,18
2542621,25
2542638,55
2542701,26
2542706,51
2542714,31
2542743,116
2542773,6
2542785,12
2542794,48
2542856,15
2542873,22
2542891,15
2542901,19
2542905,24
2542921,9
2542981,13
2542997,10
2543050,7
2543062,5
2543073,81
2543087,5
2543105,6
2543106,12
2543149,12
2543173,98
2543185,30
2543187,51
2543292,8
2543299,5
2543321,6
2543407,9
2543408,12
2543444,9
2543453,19
2543485,7
2543490,11
2543497,8
2543516,5
2543524,8
2543538,6
2543563,9
2543624,7
2543631,5
2543637,21
2543681,10
2543683,47
2543695,45
2543701,50
2543779,14
2543833,6
2543837,305
2543867,10
2543902,31
2543967,20
2544042,17
2544049,16
2544094,7
2544121,9
2544152,7
2544164,9
2544175,21
2544275,25
2544287,18
2544293,64
2544319,14
2544326,15
2544338,7
2544365,18
2544372,111
2544382,7
2544437,9
2544568,22
2544587,104
2544588,10
2544663,18
2544712,6
2544744,30
2544751,6
2544795,7
2544823,900
2544852,9
2544922,137
2544933,66
2544965,21
2545017,10
2545022,55
2545048,13
2545072,17
2545117,54
2545156,11
2545161,16
2545199,25
2545221,10
2545234,17
2545246,7
2545249,15
2545260,10
2545284,7
2545302,7
2545358,8
2545381,5
2545450,10
2545473,5
2545493,7
2545571,5
2545585,5
2545595,5
2545599,29
2545603,5
2545604,12
2545609,16
2545612,28
2545613,13
2545661,185
2545666,25
2545714,22
2545719,45
2545721,13
2545796,6
2545854,5
2545869,6
2545877,315
2545908,9
2545915,9
2545919,116
2545956,22
2545968,8
2545971,7
2545996,62
2546017,10
2546044,5
2546048,5
2546049,5
2546098,30
2546111,8
2546119,7
2546121,8
2546157,7
2546183,6
2546196,5
2546201,14
2546231,20
2546268,18
2546350,35
2546409,18
2546472,20
2546481,47
2546502,16
2546506,20
2546595,24
2546732,39
2546734,12
2546748,9
2546818,7
2546899,11
2546913,6
2546976,15
2547065,7
2547085,14
2547111,10
2547125,8
2547126,6
2547161,5
2547185,8
2547230,18
2547270,7
2547306,8
2547344,26
2547357,6
2547373,6
2547416,6
2547440,9
2547466,6
2547475,14
2547488,18
2547497,21
2547578,11
2547615,24
2547654,32
2547656,31
2547682,9
2547711,44
2547781,28
2547787,10
2547799,11
2547817,867
2547840,15
2547855,54
2547863,33
2547873,17
2547883,26
2547929,50
2547945,19
2547959,27
2547960,25
2548008,18
2548012,45
2548020,31
2548078,6
2548079,8
2548135,13
2548152,31
2548156,54
2548206,48
2548220,109
2548236,15
2548250,8
2548272,8
2548323,9
2548336,11
2548373,8
2548401,28
2548410,26
2548449,46
2548450,15
2548468,9
2548477,7
2548492,9
2548572,18
2548587,21
2548651,110
2548733,36
2548797,10
2548810,22
2548886,9
2548914,9
2549012,22
2549052,29
2549057,27
2549100,20
2549202,20
2549223,27
2549250,11
2549267,25
2549282,10
2549350,18
2549360,19
2549429,34
2549457,22
2549469,23
2549547,8
2549573,7
2549597,12
2549690,131
2549778,7
2549789,82
2549851,6
2549881,14
2549882,6
2549893,47
2549921,11
2549934,11
2549945,10
2549983,33
2549999,12
2550014,16
2550034,31
2550062,16
2550084,53
2550183,380
2550197,192
2550262,9
2550266,225
2550308,13
2550314,22
2550332,67
2550395,13
2550415,9
2550428,7
2550446,1202
2550513,7
2550514,11
2550551,9
2550571,9
2550572,119
2550582,14
2550583,7
2550640,5
2550682,8
2550712,8
2550729,13
2550756,19
2550811,7
2550812,10
2550831,9
2550892,19
2550914,14
2550966,9
2550979,9
2551005,7
2551020,55
2551046,24
2551055,11
2551076,17
2551109,23
2551110,54
2551115,9
2551123,32
2551124,18
2551190,15
2551213,10
2551238,21
2551245,18
2551249,15
2551304,41
2551312,35
2551373,19
2551478,19
2551553,9
2551562,9
2551615,9
2551623,29
2551636,11
2551637,9
2551638,27
2551673,48
2551689,21
2551695,59
2551761,28
2551807,14
2551819,177
2551831,13
2551845,12
2551890,10
2551927,44
2551928,214
2551954,20
2551976,9
2552028,10
2552037,5
2552062,10
2552063,8
2552080,10
2552108,8
2552118,21
2552132,14
2552145,37
2552259,36
2552271,64
2552272,21
2552300,10
2552368,11
2552394,9
2552410,10
2552476,51
2552479,8
2552494,33
2552508,6
2552525,20
2552552,7
2552648,20
2552650,13
2552714,11
2552728,11
2552729,61
2552758,29
2552881,51
2552910,16
2552914,7
2552925,24
2552928,9
2552953,14
2553006,6
2553019,8
2553027,31
2553049,9
2553058,13
2553059,6
2553089,7
2553100,9
2553101,5
2553121,6
2553170,23
2553189,7
2553197,18
2553244,10
2553264,31
2553278,29
2553302,10
2553402,9
2553460,45
2553470,30
2553490,48
2553495,8
2553555,113
2553566,10
2553568,9
2553669,13
2553690,7
2553699,12
2553728,65
2553788,20
2553853,17
2553870,6
2553879,35
2553894,8
2553899,5
2553911,13
2553935,14
2553997,6
2554002,6
2554019,7
2554049,11
2554055,14
2554132,9
2554170,10
2554183,9
2554207,9
2554264,5
2554362,6
2554375,13
2554383,11
2554484,19
2554493,17
2554599,21
2554683,46
2554716,18
2554728,24
2554737,17
2554759,24
2554760,10
2554764,20
2554766,19
2554785,44
2554825,18
2554851,19
2554860,305
2554912,27
2554933,9
2554935,8
2554948,5
2554997,7
2555007,6
2555067,37
2555080,7
2555096,14
2555120,7
2555183,25
2555188,14
2555208,10
2555219,135
2555291,25
2555313,5
2555379,6
2555388,401
2555394,6
2555413,20
2555433,9
2555472,7
2555484,34
2555506,15
2555522,7
2555534,10
2555541,6
2555551,54
2555568,8
2555744,6
2555808,12
2555847,12
2555858,239
2555868,303
2555872,16
2555874,14
2555998,15
2556029,7
2556061,59
2556071,6
2556092,57
2556108,11
2556115,42
2556141,56
2556179,17
2556181,17
2556196,83
2556235,9
2556271,18
2556275,13
2556277,10
2556310,5
2556311,6
2556324,6
2556327,219
2556388,105
2556396,8
2556437,33
2556438,19
2556439,5
2556445,23
2556459,1365
2556462,20
2556464,14
2556487,9
2556493,10
2556525,31
2556530,7
2556541,6
2556633,5
2556643,10
2556704,18
2556727,17
2556741,8
2556744,8
2556769,7
2556775,22
2556791,10
2556822,22
2556847,26
2556861,23
2556862,7
2556867,145
2556884,6
2556894,18
2556905,32
2556937,11
2556967,9
2557037,5
2557051,6
2557053,8
2557067,9
2557078,7
2557103,7
2557112,8
2557142,10
2557168,5
2557218,35
2557240,19
2557288,7
2557320,7
2557341,14
2557363,8
2557381,30
2557385,11
2557417,41
2557444,11
2557470,32
2557502,6
2557557,21
2557559,9
