checkpoint_time,algorithm,fcfs_score,rmlf_score,rmlf_ratio,fcfs_ratio
43744,RMLF,1168760.470020967,208975.41059655638,91.1,8.9
43776,RMLF,1168760.470020967,193210.86953690075,91.1,8.9
43808,RMLF,1168760.470020967,177824.78258321068,91.2,8.8
43840,RMLF,1168760.470020967,164667.3043248896,91.2,8.8
43872,RMLF,1168760.470020967,151836.57389240066,91.2,8.8
43904,RMLF,1168760.470020967,147516.9165031606,91.2,8.8
43936,RMLF,1168760.470020967,144689.22485284455,91.2,8.8
43968,RMLF,1168760.470020967,136875.8023675601,91.2,8.8
44000,RMLF,1168760.470020967,130174.22213080409,91.2,8.8
44032,RMLF,1168760.470020967,121351.133251057,91.2,8.8
44064,RMLF,1168760.470020967,109216.0199259513,91.2,8.8
44096,RMLF,1168760.470020967,98333.41793335618,91.2,8.8
44128,RMLF,1168760.470020967,88687.07614002057,91.2,8.8
44160,RMLF,1168760.470020967,80479.36852601852,91.2,8.8
44192,RMLF,1168760.470020967,73587.43167341666,91.2,8.8
44224,RMLF,1168760.470020967,67289.35517274168,91.2,8.8
44256,RMLF,1168760.470020967,60587.919655467515,91.2,8.8
44288,RMLF,1168760.470020967,54529.127689920766,91.3,8.7
44320,RMLF,1168760.470020967,49121.21492092869,91.3,8.7
44352,RMLF,1168760.470020967,44292.09342883582,91.3,8.7
44384,RMLF,1168760.470020967,40721.88408595224,91.3,8.7
44416,RMLF,1168760.470020967,37531.69567735701,91.3,8.7
44448,RMLF,1168760.470020967,37630.526109621314,91.3,8.7
44480,RMLF,1168760.470020967,36161.80683199252,91.3,8.7
44512,RMLF,1168760.470020967,41958.62614879327,91.3,8.7
44544,RMLF,1168760.470020967,41054.263533913945,91.3,8.7
44576,RMLF,1168760.470020967,45366.837180522554,91.3,8.7
44608,RMLF,1168760.470020967,50574.6534624703,91.3,8.7
44640,RMLF,1168760.470020967,53618.18811622327,91.3,8.7
44672,RMLF,1168760.470020967,63102.36930460094,91.3,8.7
44704,RMLF,1168760.470020967,66182.13237414084,91.3,8.7
44736,RMLF,1168760.470020967,82927.91913672676,91.3,8.7
44768,RMLF,1168760.470020967,79744.12722305409,91.3,8.7
44800,RMLF,1168760.470020967,83383.21450074868,91.4,8.6
44832,RMLF,1168760.470020967,87970.89305067381,91.4,8.6
44864,RMLF,1168760.470020967,86615.05374560643,91.4,8.6
44896,RMLF,1168760.470020967,110153.54837104579,91.4,8.6
44928,RMLF,1168760.470020967,108029.19353394122,91.4,8.6
44960,RMLF,1168760.470020967,108086.94084721377,91.4,8.6
44992,RMLF,1168760.470020967,112748.2467624924,91.4,8.6
45024,RMLF,1168760.470020967,134433.42208624317,91.4,8.6
45056,RMLF,1168760.470020967,156427.07987761887,91.4,8.6
45088,RMLF,1168760.470020967,180112.371889857,91.4,8.6
45120,RMLF,1168760.470020967,205790.1347008713,91.4,8.6
45152,RMLF,1168760.470020967,194590.3212307842,91.4,8.6
45184,RMLF,1168760.470020967,218386.2891077058,91.4,8.6
45216,RMLF,1168760.470020967,219193.6601969352,91.4,8.6
45248,RMLF,1168760.470020967,245290.29417724168,91.4,8.6
45280,RMLF,1168760.470020967,246315.7647595175,91.4,8.6
45312,RMLF,1168760.470020967,239246.68828356577,91.4,8.6
45344,RMLF,1168760.470020967,233026.5194552092,91.5,8.5
45376,RMLF,1168760.470020967,246907.86750968828,91.5,8.5
45408,RMLF,1168760.470020967,232946.08075871944,91.5,8.5
45440,RMLF,1168760.470020967,218550.4726828475,91.5,8.5
45472,RMLF,1168760.470020967,202299.92541456275,91.5,8.5
45504,RMLF,1168760.470020967,187036.93287310647,91.5,8.5
45536,RMLF,1168760.470020967,178185.23958579582,91.5,8.5
45568,RMLF,1168760.470020967,168154.71562721624,91.5,8.5
45600,RMLF,1168760.470020967,164900.24406449462,91.5,8.5
45632,RMLF,1168760.470020967,159160.8863247118,91.5,8.5
45664,RMLF,1168760.470020967,161616.79769224062,91.5,8.5
45696,RMLF,1168760.470020967,162579.11792301657,91.5,8.5
45728,RMLF,1168760.470020967,183555.2061307149,91.5,8.5
45760,RMLF,1168760.470020967,185412.68551764343,91.5,8.5
45792,RMLF,1168760.470020967,183242.4169658791,91.5,8.5
45824,RMLF,1168760.470020967,177839.17526929118,91.5,8.5
45856,RMLF,1168760.470020967,168314.25774236207,91.6,8.4
45888,RMLF,1168760.470020967,177946.83196812586,91.6,8.4
45920,RMLF,1168760.470020967,174521.14877131328,91.6,8.4
45952,RMLF,1168760.470020967,167491.3672275153,91.6,8.4
45984,RMLF,1168760.470020967,167057.23050476378,91.6,8.4
46016,RMLF,1168760.470020967,159273.84078762075,91.6,8.4
46048,RMLF,1168760.470020967,148578.9567088587,91.6,8.4
46080,RMLF,1168760.470020967,147170.06103797283,91.6,8.4
46112,RMLF,1168760.470020967,152312.05493417554,91.6,8.4
46144,RMLF,1168760.470020967,146796.51610742466,91.6,8.4
46176,RMLF,1168760.470020967,140360.6144966822,91.6,8.4
46208,RMLF,1168760.470020967,138978.553047014,91.6,8.4
46240,RMLF,1168760.470020967,135971.1977423126,91.6,8.4
46272,RMLF,1168760.470020967,173898.07796808134,91.6,8.4
46304,RMLF,1168760.470020967,164186.43683793987,91.6,8.4
46336,RMLF,1168760.470020967,155365.54315414588,91.6,8.4
46368,RMLF,1168760.470020967,160452.9888387313,91.6,8.4
46400,RMLF,1168760.470020967,150775.6899548582,91.6,8.4
46432,RMLF,1168760.470020967,136024.12095937238,91.7,8.3
46464,RMLF,1168760.470020967,124160.70886343514,91.7,8.3
46496,RMLF,1168760.470020967,113853.13797709162,91.7,8.3
46528,RMLF,1168760.470020967,103990.49084604914,91.7,8.3
46560,RMLF,1168760.470020967,95173.94176144424,91.7,8.3
46592,RMLF,1168760.470020967,87587.29758529982,91.7,8.3
46624,RMLF,1168760.470020967,85786.56782676984,91.7,8.3
46656,RMLF,1168760.470020967,86135.91104409286,91.7,8.3
46688,RMLF,1168760.470020967,80742.31993968358,91.7,8.3
46720,RMLF,1168760.470020967,73300.08794571523,91.7,8.3
46752,RMLF,1168760.470020967,66804.07915114371,91.7,8.3
46784,RMLF,1168760.470020967,61180.33790269601,91.7,8.3
46816,RMLF,1168760.470020967,56591.30411242641,91.7,8.3
46848,RMLF,1168760.470020967,53080.173701183776,91.7,8.3
46880,RMLF,1168760.470020967,53075.1563310654,91.7,8.3
46912,RMLF,1168760.470020967,49999.640697958865,91.7,8.3
46944,RMLF,1168760.470020967,47750.34329482965,91.7,8.3
46976,RMLF,1168760.470020967,47925.80896534668,91.8,8.2
47008,RMLF,1168760.470020967,55115.228068812015,91.8,8.2
47040,RMLF,1168760.470020967,54289.03859526415,91.8,8.2
47072,RMLF,1168760.470020967,56878.13473573774,91.8,8.2
47104,RMLF,1168760.470020967,69374.32126216397,91.8,8.2
47136,RMLF,1168760.470020967,84993.88913594757,91.8,8.2
47168,RMLF,1168760.470020967,85227.50022235281,91.8,8.2
47200,RMLF,1168760.470020967,81309.00020011753,91.8,8.2
47232,RMLF,1168760.470020967,81357.10018010579,91.8,8.2
47264,RMLF,1168760.470020967,79078.72349542854,91.8,8.2
47296,RMLF,1168760.470020967,89522.85114588568,91.8,8.2
47328,RMLF,1168760.470020967,99967.56603129712,91.8,8.2
47360,RMLF,1168760.470020967,100255.30942816741,91.8,8.2
47392,RMLF,1168760.470020967,94446.111818684,91.8,8.2
47424,RMLF,1168760.470020967,86372.5006368156,91.8,8.2
47456,RMLF,1168760.470020967,78427.58390646738,91.8,8.2
47488,RMLF,1168760.470020967,73292.82551582064,91.8,8.2
47520,RMLF,1168760.470020967,67888.54296423859,91.8,8.2
47552,RMLF,1168760.470020967,63650.18866781473,91.9,8.1
47584,RMLF,1168760.470020967,60428.669801033255,91.9,8.1
47616,RMLF,1168760.470020967,58085.30282092993,91.9,8.1
47648,RMLF,1168760.470020967,54528.522538836936,91.9,8.1
47680,RMLF,1168760.470020967,57912.670284953245,91.9,8.1
47712,RMLF,1168760.470020967,57149.903256457925,91.9,8.1
47744,RMLF,1168760.470020967,63056.912930812134,91.9,8.1
47776,RMLF,1168760.470020967,60369.72163773092,91.9,8.1
47808,RMLF,1168760.470020967,57833.74947395783,91.9,8.1
47840,RMLF,1168760.470020967,66482.37452656205,91.9,8.1
47872,RMLF,1168760.470020967,76392.13707390585,91.9,8.1
47904,RMLF,1168760.470020967,78494.42336651527,91.9,8.1
47936,RMLF,1168760.470020967,93936.98102986375,91.9,8.1
47968,RMLF,1168760.470020967,88697.28292687738,91.9,8.1
48000,RMLF,1168760.470020967,88745.05463418964,91.9,8.1
48032,RMLF,1168760.470020967,80105.04917077068,91.9,8.1
48064,RMLF,1168760.470020967,72196.54425369362,91.9,8.1
48096,RMLF,1168760.470020967,65100.28982832426,91.9,8.1
48128,RMLF,1168760.470020967,58617.76084549184,91.9,8.1
48160,RMLF,1168760.470020967,52755.98476094266,92.0,8.0
48192,RMLF,1168760.470020967,47535.38628484839,92.0,8.0
48224,RMLF,1168760.470020967,42793.347656363556,92.0,8.0
48256,RMLF,1168760.470020967,38514.0128907272,92.0,8.0
48288,RMLF,1168760.470020967,34730.611601654484,92.0,8.0
48320,RMLF,1168760.470020967,31323.550441489035,92.0,8.0
48352,RMLF,1168760.470020967,28254.195397340132,92.0,8.0
48384,RMLF,1168760.470020967,25428.77585760612,92.0,8.0
48416,RMLF,1168760.470020967,22885.898271845508,92.0,8.0
48448,RMLF,1168760.470020967,20628.308444660957,92.0,8.0
48480,RMLF,1168760.470020967,18922.14426686153,92.0,8.0
48512,RMLF,1168760.470020967,17302.929840175377,92.0,8.0
48544,RMLF,1168760.470020967,15572.63685615784,92.0,8.0
48576,RMLF,1168760.470020967,14036.373170542056,92.0,8.0
48608,RMLF,1168760.470020967,13373.735853487851,92.0,8.0
48640,RMLF,1168760.470020967,12644.028934805732,92.0,8.0
48672,RMLF,1168760.470020967,11487.626041325158,92.0,8.0
48704,RMLF,1168760.470020967,10818.863437192644,92.0,8.0
48736,RMLF,1168760.470020967,10670.477093473379,92.0,8.0
48768,RMLF,1168760.470020967,10740.42938412604,92.1,7.9
48800,RMLF,1168760.470020967,12913.886445713437,92.1,7.9
48832,RMLF,1168760.470020967,14870.831134475427,92.1,7.9
48864,RMLF,1168760.470020967,25767.748021027885,92.1,7.9
48896,RMLF,1168760.470020967,28619.973218925097,92.1,7.9
48928,RMLF,1168760.470020967,38733.97589703259,92.1,7.9
48960,RMLF,1168760.470020967,51098.578307329335,92.1,7.9
48992,RMLF,1168760.470020967,51447.38714326307,92.1,7.9
49024,RMLF,1168760.470020967,51972.648428936765,92.1,7.9
49056,RMLF,1168760.470020967,50437.88358604309,92.1,7.9
49088,RMLF,1168760.470020967,48311.09522743878,92.1,7.9
49120,RMLF,1168760.470020967,48098.485704694904,92.1,7.9
49152,RMLF,1168760.470020967,45042.30380089208,92.1,7.9
49184,RMLF,1168760.470020967,40559.07342080287,92.1,7.9
49216,RMLF,1168760.470020967,36515.166078722585,92.1,7.9
49248,RMLF,1168760.470020967,33089.64947085033,92.1,7.9
49280,RMLF,1168760.470020967,29841.6845237653,92.1,7.9
49312,RMLF,1168760.470020967,26857.51607138877,92.1,7.9
49344,RMLF,1168760.470020967,24422.264464249893,92.1,7.9
49376,RMLF,1168760.470020967,23493.038017824903,92.2,7.8
49408,RMLF,1168760.470020967,22362.40088270908,92.2,7.8
49440,RMLF,1168760.470020967,21693.82746110484,92.2,7.8
49472,RMLF,1168760.470020967,22792.944714994355,92.2,7.8
49504,RMLF,1168760.470020967,24337.15024349492,92.2,7.8
49536,RMLF,1168760.470020967,26775.93521914543,92.2,7.8
49568,RMLF,1168760.470020967,35825.34169723089,92.2,7.8
49600,RMLF,1168760.470020967,39253.3075275078,92.2,7.8
49632,RMLF,1168760.470020967,37277.47677475702,92.2,7.8
49664,RMLF,1168760.470020967,34181.22909728132,92.2,7.8
49696,RMLF,1168760.470020967,30899.10618755319,92.2,7.8
49728,RMLF,1168760.470020967,27965.69556879787,92.2,7.8
49760,RMLF,1168760.470020967,25344.626011918084,92.2,7.8
49792,RMLF,1168760.470020967,22870.163410726276,92.2,7.8
49824,RMLF,1168760.470020967,20589.14706965365,92.2,7.8
49856,RMLF,1168760.470020967,19245.232362688286,92.2,7.8
49888,RMLF,1168760.470020967,18655.709126419457,92.2,7.8
49920,RMLF,1168760.470020967,18177.63821377751,92.2,7.8
49952,RMLF,1168760.470020967,17688.12439239976,92.2,7.8
49984,RMLF,1168760.470020967,18381.811953159784,92.2,7.8
50016,RMLF,1168760.470020967,18594.630757843806,92.3,7.7
50048,RMLF,1168760.470020967,19020.501015392758,92.3,7.7
50080,RMLF,1168760.470020967,25504.45091385348,92.3,7.7
50112,RMLF,1168760.470020967,26742.339155801466,92.3,7.7
50144,RMLF,1168760.470020967,27528.10524022132,92.3,7.7
50176,RMLF,1168760.470020967,30029.79471619919,92.3,7.7
50208,RMLF,1168760.470020967,27049.315244579273,92.3,7.7
50240,RMLF,1168760.470020967,24344.383720121346,92.3,7.7
50272,RMLF,1168760.470020967,21909.945348109213,92.3,7.7
50304,RMLF,1168760.470020967,19718.950813298292,92.3,7.7
50336,RMLF,1168760.470020967,18499.055731968463,92.3,7.7
50368,RMLF,1168760.470020967,17438.150158771616,92.3,7.7
50400,RMLF,1168760.470020967,15806.335142894455,92.3,7.7
50432,RMLF,1168760.470020967,14565.70162860501,92.3,7.7
50464,RMLF,1168760.470020967,13530.464799077843,92.3,7.7
50496,RMLF,1168760.470020967,12316.91831917006,92.3,7.7
50528,RMLF,1168760.470020967,11091.226487253054,92.3,7.7
50560,RMLF,1168760.470020967,10013.10383852775,92.3,7.7
50592,RMLF,1168760.470020967,9011.793454674975,92.3,7.7
50624,RMLF,1168760.470020967,8110.614109207478,92.3,7.7
50656,RMLF,1168760.470020967,7299.55269828673,92.4,7.6
50688,RMLF,1168760.470020967,6570.597428458058,92.4,7.6
50720,RMLF,1168760.470020967,5927.537685612252,92.4,7.6
50752,RMLF,1168760.470020967,5364.783917051027,92.4,7.6
50784,RMLF,1168760.470020967,4878.305525345924,92.4,7.6
50816,RMLF,1168760.470020967,4568.974972811332,92.4,7.6
50848,RMLF,1168760.470020967,4162.077475530199,92.4,7.6
50880,RMLF,1168760.470020967,3768.369727977179,92.4,7.6
50912,RMLF,1168760.470020967,3497.532755179461,92.4,7.6
50944,RMLF,1168760.470020967,3522.7794796615153,92.4,7.6
50976,RMLF,1168760.470020967,3351.501531695364,92.4,7.6
51008,RMLF,1168760.470020967,3592.351378525828,92.4,7.6
51040,RMLF,1168760.470020967,4882.116240673246,92.4,7.6
51072,RMLF,1168760.470020967,12034.904616605922,92.4,7.6
51104,RMLF,1168760.470020967,17108.914154945327,92.4,7.6
51136,RMLF,1168760.470020967,32849.0227394508,92.4,7.6
51168,RMLF,1168760.470020967,55377.12046550572,92.4,7.6
51200,RMLF,1168760.470020967,61216.075085621815,92.4,7.6
51232,RMLF,1168760.470020967,74769.96757705964,92.4,7.6
51264,RMLF,1168760.470020967,110729.97081935368,92.4,7.6
51296,RMLF,1168760.470020967,152938.9737374183,92.4,7.6
51328,RMLF,1168760.470020967,167225.5763636765,92.5,7.5
51360,RMLF,1168760.470020967,182190.51872730884,92.5,7.5
51392,RMLF,1168760.470020967,237715.46685457797,92.5,7.5
51424,RMLF,1168760.470020967,240920.9201691202,92.5,7.5
51456,RMLF,1168760.470020967,245528.82815220818,92.5,7.5
51488,RMLF,1168760.470020967,237457.74533698737,92.5,7.5
51520,RMLF,1168760.470020967,283170.9708032886,92.5,7.5
51552,RMLF,1168760.470020967,275276.8737229598,92.5,7.5
51584,RMLF,1168760.470020967,269876.85301733046,92.5,7.5
51616,RMLF,1168760.470020967,300969.16771559743,92.5,7.5
51648,RMLF,1168760.470020967,295408.2509440377,92.5,7.5
51680,RMLF,1168760.470020967,275565.2258496339,92.5,7.5
51712,RMLF,1168760.470020967,253575.70326467053,92.5,7.5
51744,RMLF,1168760.470020967,228218.1329382035,92.5,7.5
51776,RMLF,1168760.470020967,205451.31964438315,92.5,7.5
51808,RMLF,1168760.470020967,185014.18767994485,92.5,7.5
51840,RMLF,1168760.470020967,167155.76891195038,92.5,7.5
51872,RMLF,1168760.470020967,150702.19202075535,92.5,7.5
51904,RMLF,1168760.470020967,135645.97281867982,92.5,7.5
51936,RMLF,1168760.470020967,122103.87553681184,92.5,7.5
51968,RMLF,1168760.470020967,109956.98798313066,92.5,7.5
52000,RMLF,1168760.470020967,99429.2891848176,92.5,7.5
52032,RMLF,1168760.470020967,90434.86026633583,92.6,7.4
52064,RMLF,1168760.470020967,81908.12423970226,92.6,7.4
52096,RMLF,1168760.470020967,74152.31181573203,92.6,7.4
52128,RMLF,1168760.470020967,68193.08063415883,92.6,7.4
52160,RMLF,1168760.470020967,62214.77257074295,92.6,7.4
52192,RMLF,1168760.470020967,56036.62864700199,92.6,7.4
52224,RMLF,1168760.470020967,50531.96578230179,92.6,7.4
52256,RMLF,1168760.470020967,45519.10253740495,92.6,7.4
52288,RMLF,1168760.470020967,41077.69228366446,92.6,7.4
52320,RMLF,1168760.470020967,38137.923055298015,92.6,7.4
52352,RMLF,1168760.470020967,36552.130749768214,92.6,7.4
52384,RMLF,1168760.470020967,34553.417674791395,92.6,7.4
52416,RMLF,1168760.470020967,33523.07590731226,92.6,7.4
52448,RMLF,1168760.470020967,31655.368316581033,92.6,7.4
52480,RMLF,1168760.470020967,34843.83148492293,92.6,7.4
52512,RMLF,1168760.470020967,35087.448336430636,92.6,7.4
52544,RMLF,1168760.470020967,33653.95350278757,92.6,7.4
52576,RMLF,1168760.470020967,30288.558152508813,92.6,7.4
52608,RMLF,1168760.470020967,27259.70233725793,92.6,7.4
52640,RMLF,1168760.470020967,24533.73210353214,92.6,7.4
52672,RMLF,1168760.470020967,22080.358893178927,92.6,7.4
52704,RMLF,1168760.470020967,19872.323003861035,92.6,7.4
52736,RMLF,1168760.470020967,17885.090703474933,92.7,7.3
52768,RMLF,1168760.470020967,16135.58163312744,92.7,7.3
52800,RMLF,1168760.470020967,14522.023469814696,92.7,7.3
52832,RMLF,1168760.470020967,13162.821122833227,92.7,7.3
52864,RMLF,1168760.470020967,11947.039010549905,92.7,7.3
52896,RMLF,1168760.470020967,11602.335109494914,92.7,7.3
52928,RMLF,1168760.470020967,10490.76826521209,92.7,7.3
52960,RMLF,1168760.470020967,9655.024772024215,92.7,7.3
52992,RMLF,1168760.470020967,8689.522294821794,92.7,7.3
53024,RMLF,1168760.470020967,7848.070065339615,92.7,7.3
53056,RMLF,1168760.470020967,7123.263058805654,92.7,7.3
53088,RMLF,1168760.470020967,6421.4367529250885,92.7,7.3
53120,RMLF,1168760.470020967,5779.29307763258,92.7,7.3
53152,RMLF,1168760.470020967,5277.863769869322,92.7,7.3
53184,RMLF,1168760.470020967,4874.410726215723,92.7,7.3
53216,RMLF,1168760.470020967,4386.969653594151,92.7,7.3
53248,RMLF,1168760.470020967,3948.272688234736,92.7,7.3
53280,RMLF,1168760.470020967,3587.9454194112627,92.7,7.3
53312,RMLF,1168760.470020967,3821.1508774701365,92.7,7.3
53344,RMLF,1168760.470020967,3914.035789723123,92.7,7.3
53376,RMLF,1168760.470020967,3532.632210750811,92.7,7.3
53408,RMLF,1168760.470020967,3184.8689896757296,92.7,7.3
53440,RMLF,1168760.470020967,2896.8820907081567,92.8,7.2
53472,RMLF,1168760.470020967,2618.1938816373413,92.8,7.2
53504,RMLF,1168760.470020967,2490.8744934736073,92.8,7.2
53536,RMLF,1168760.470020967,3558.2870441262467,92.8,7.2
53568,RMLF,1168760.470020967,4074.458339713622,92.8,7.2
53600,RMLF,1168760.470020967,4092.76250574226,92.8,7.2
53632,RMLF,1168760.470020967,3683.4862551680344,92.8,7.2
53664,RMLF,1168760.470020967,3315.1376296512312,92.8,7.2
53696,RMLF,1168760.470020967,2993.623866686108,92.8,7.2
53728,RMLF,1168760.470020967,2710.2614800174974,92.8,7.2
53760,RMLF,1168760.470020967,2991.2353320157476,92.8,7.2
53792,RMLF,1168760.470020967,3138.4451321475062,92.8,7.2
53824,RMLF,1168760.470020967,2840.100618932756,92.8,7.2
53856,RMLF,1168760.470020967,2737.0905570394802,92.8,7.2
53888,RMLF,1168760.470020967,3295.3815013355324,92.8,7.2
53920,RMLF,1168760.470020967,3883.5100178686457,92.8,7.2
53952,RMLF,1168760.470020967,5997.159016081781,92.8,7.2
53984,RMLF,1168760.470020967,5817.776447806937,92.8,7.2
54016,RMLF,1168760.470020967,5576.998803026243,92.8,7.2
54048,RMLF,1168760.470020967,5641.5489227236185,92.8,7.2
54080,RMLF,1168760.470020967,5223.394030451257,92.8,7.2
54112,RMLF,1168760.470020967,5982.054627406132,92.8,7.2
54144,RMLF,1168760.470020967,6682.182497998851,92.8,7.2
54176,RMLF,1168760.470020967,8363.964248198967,92.8,7.2
54208,RMLF,1168760.470020967,14338.567823379071,92.9,7.1
54240,RMLF,1168760.470020967,15855.37770770783,92.9,7.1
54272,RMLF,1168760.470020967,19691.839936937045,92.9,7.1
54304,RMLF,1168760.470020967,22062.655943243342,92.9,7.1
54336,RMLF,1168760.470020967,34959.39034891901,92.9,7.1
54368,RMLF,1168760.470020967,40517.951314027116,92.9,7.1
54400,RMLF,1168760.470020967,60124.15618262441,92.9,7.1
54432,RMLF,1168760.470020967,59967.140564361966,92.9,7.1
54464,RMLF,1168760.470020967,85154.42650792576,92.9,7.1
54496,RMLF,1168760.470020967,87724.31719046652,92.9,7.1
54528,RMLF,1168760.470020967,90870.2188047532,92.9,7.1
54560,RMLF,1168760.470020967,93042.86359094454,92.9,7.1
54592,RMLF,1168760.470020967,95079.0772318501,92.9,7.1
54624,RMLF,1168760.470020967,110238.16950866509,92.9,7.1
54656,RMLF,1168760.470020967,127278.35255779859,92.9,7.1
54688,RMLF,1168760.470020967,146765.51730201874,92.9,7.1
54720,RMLF,1168760.470020967,169192.96557181687,92.9,7.1
